review_id,user_id,user_name,film_title,rating,review_text,review_date
2886,user_256,Khoa Trí Mai,Phim_title_3,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-04-25
2887,user_500,Huy Tấn Dương,Phim_title_188,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-04-23
2888,user_482,Anh Châu Trần,Phim_title_129,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-03-04
2889,user_104,Huy Phạm,Phim_title_196,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-02-18
2890,user_026,Nam Hải Hoàng,Phim_title_19,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-06-05
2891,user_218,Bảo Vũ,Phim_title_91,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-03-18
2892,user_144,Lâm Tấn Dương,Phim_title_70,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-09-08
2893,user_199,Nam Đặng,Phim_title_166,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-11-30
2894,user_013,Hưng Lê,Phim_title_31,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-11-09
2895,user_139,Thành Mai Bảo Dương,Phim_title_110,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-04-21
2896,user_450,Quang Phạm,Phim_title_152,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-08-28
2897,user_007,Quý ông Khoa Phạm,Phim_title_199,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-07-13
2898,user_084,Nhật Bùi,Phim_title_167,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-08-13
2899,user_331,Lâm Tấn Mai,Phim_title_20,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-05-21
2900,user_128,Bác Hoàng Đặng,Phim_title_93,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-06-05
2901,user_271,Phương Thế Hoàng,Phim_title_163,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-12-05
2902,user_435,Quang Bảo Đặng,Phim_title_163,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-12-11
2903,user_022,Phương Lê,Phim_title_45,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-01-21
2904,user_496,Bà Yến Đặng,Phim_title_97,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-09-08
2905,user_173,Cô Thành Phạm,Phim_title_28,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-07-31
2906,user_475,Cô Hà Phạm,Phim_title_170,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-11-23
2907,user_031,Lâm Dương,Phim_title_90,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-03-28
2908,user_009,Ông Anh Hoàng,Phim_title_59,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-05-11
2909,user_236,Dũng Mai Trần,Phim_title_60,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-07-26
2910,user_190,Chị Nhật Hoàng,Phim_title_66,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-11-26
2911,user_361,Anh Hoàng Bùi,Phim_title_83,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-11-23
2912,user_097,Mai Bùi,Phim_title_179,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-06-25
2913,user_132,Bà Chi Dương,Phim_title_156,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-01-06
2914,user_112,Bác Nam Vũ,Phim_title_139,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-07-23
2915,user_088,Thành Phạm,Phim_title_192,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-07-25
2916,user_161,Cô Phương Đặng,Phim_title_64,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-02-07
2917,user_009,Ông Anh Hoàng,Phim_title_176,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-12-19
2918,user_097,Mai Bùi,Phim_title_127,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-03-31
2919,user_247,Quang Đức Nguyễn,Phim_title_6,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-09-03
2920,user_460,Chị Lâm Hoàng,Phim_title_166,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-04-07
2921,user_258,Nhật Phạm,Phim_title_52,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-09-20
2922,user_402,Quý cô Lâm Vũ,Phim_title_181,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-07-19
2923,user_234,Ông Trọng Mai,Phim_title_21,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-09-09
2924,user_109,Cô Bảo Bùi,Phim_title_172,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-05-01
2925,user_317,Bác Hoàng Mai,Phim_title_155,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-07-03
2926,user_400,Tú Mai,Phim_title_23,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-08-06
2927,user_463,Quý cô Hương Hoàng,Phim_title_16,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-10-18
2928,user_012,Quý ông Phúc Trần,Phim_title_47,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-04-15
2929,user_252,Bà An Lê,Phim_title_105,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-03-07
2930,user_402,Quý cô Lâm Vũ,Phim_title_145,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-10-08
2931,user_041,Hà Hữu Trần,Phim_title_147,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-04-10
2932,user_074,Vũ Mai Đặng,Phim_title_113,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-07-09
2933,user_379,Nhật Đặng,Phim_title_11,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-06-06
2934,user_377,Chị Mai Bùi,Phim_title_74,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-07-18
2935,user_433,Anh Dũng Lê,Phim_title_96,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-12-06
2936,user_285,Quý cô Hương Lê,Phim_title_196,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-12-28
2937,user_041,Hà Hữu Trần,Phim_title_104,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-11-28
2938,user_071,Thảo Hoàng,Phim_title_82,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-07-20
2939,user_408,Huy Vũ,Phim_title_161,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-04-01
2940,user_122,Bà Chi Nguyễn,Phim_title_106,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-06-12
2941,user_089,Hương Bùi,Phim_title_113,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-03-10
2942,user_059,Trung Vũ,Phim_title_192,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-11-23
2943,user_040,Thành Bùi,Phim_title_130,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-11-11
2944,user_256,Khoa Trí Mai,Phim_title_170,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-02-09
2945,user_002,Kim Đặng,Phim_title_140,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-01-13
2946,user_280,Nhật Hữu Nguyễn,Phim_title_129,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-03-28
2947,user_422,Cô Hồng Mai,Phim_title_189,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-10-26
2948,user_441,Khoa Thế Dương,Phim_title_72,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-08-06
2949,user_356,Quý ông Khoa Đặng,Phim_title_181,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-08-28
2950,user_087,Quý ông Hoàng Trần,Phim_title_52,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-01-05
